algo,params,buildtime,querytime,recall,filename
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.07)",9856.562854615971,0.4292035289108753,0.8740066666666149,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.07).h5"
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.08)",9856.562854615971,0.46736467257142067,0.882513333333279,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.08).h5"
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.09)",9856.562854615971,0.7586686015129089,0.8900899999999409,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.09).h5"
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.1)",9856.562854615971,0.5538355987519026,0.8966166666666062,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.1).h5"
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.11)",9856.562854615971,0.877758901566267,0.9011766666666039,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.11).h5"
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.12)",9856.562854615971,0.9369498826563358,0.9046699999999351,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.12).h5"
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.13)",9856.562854615971,1.022414356470108,0.9073033333332683,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.13).h5"
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.14)",9856.562854615971,0.9049421846866608,0.9097133333332662,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.14).h5"
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.15)",9856.562854615971,0.9588364157825708,0.9113066666665978,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.15).h5"
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.16)",9856.562854615971,1.073675887659192,0.9129499999999309,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.16).h5"
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.17)",9856.562854615971,1.286939587444067,0.9139399999999318,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.17).h5"
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.18)",9856.562854615971,1.5415835287421942,0.9148899999999308,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.18).h5"
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.19)",9856.562854615971,1.7877781428396702,0.9156199999999306,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.19).h5"
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.2)",9856.562854615971,2.1576012205332518,0.9164966666665969,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.2).h5"
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.21)",9856.562854615971,2.725759107619524,0.9169966666665963,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.21).h5"
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.22)",9856.562854615971,3.3211426455527544,0.9173266666665966,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.22).h5"
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.25)",9856.562854615971,6.46780083887279,0.918029999999929,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.25).h5"
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.27)",9856.562854615971,9.263107096776366,0.9183499999999293,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.27).h5"
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.3)",9856.562854615971,18.419707290828228,0.9187266666665955,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.3).h5"
deglib,"index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.35)",9856.562854615971,47.32328728213906,0.919016666666595,"sisap24-deglib/result/100M/uint512/deglib_index=(epv=32_extendK=64_extendEps=0.1),query=(eps=0.35).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[3300])",788.858251781,427.140907847,0.7317833333333169,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[3300]).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[3372])",788.858251781,417.521134646,0.7342699999999847,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[3372]).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[3447])",788.858251781,420.855352229,0.736669999999985,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[3447]).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[3523])",788.858251781,392.200080878,0.7391933333333182,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[3523]).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[3601])",788.858251781,403.658674919,0.7415933333333176,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[3601]).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[3681])",788.858251781,408.274202361,0.7440166666666509,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[3681]).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[3762])",788.858251781,393.586475751,0.7462666666666511,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[3762]).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[3845])",788.858251781,386.122263012,0.748669999999982,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[3845]).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[3930])",788.858251781,410.836369829,0.7511566666666485,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[3930]).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4017])",788.858251781,401.927263506,0.7534566666666459,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4017]).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4106])",788.858251781,408.247773547,0.7558633333333129,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4106]).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4197])",788.858251781,398.014549226,0.7582699999999797,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4197]).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4290])",788.858251781,404.883866012,0.7604099999999795,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4290]).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4385])",788.858251781,399.564303638,0.762693333333314,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4385]).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4482])",788.858251781,392.427948184,0.7650466666666457,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4482]).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4581])",788.858251781,397.749482694,0.7674666666666451,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4581]).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4682])",788.858251781,415.152049354,0.7696866666666455,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4682]).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4786])",788.858251781,389.081159363,0.7719733333333128,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4786]).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4891])",788.858251781,431.50172861,0.774169999999977,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[4891]).h5"
"StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05) + brute-force","index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[5000])",788.858251781,425.920422931,0.776333333333309,"sisap24-hiob/result/clip768v2.task1/100M/StochasticHIOB(n_bits=[128],n_its=150000,n_samples=25000,batch_its=1000,noise_std=0.05)/index_params=(scale%=10,its_per_sample=1000),query_params=(nprobe=[5000]).h5"
HSP,"index=(HSP),query=(b=100)",39612.08527803421,0.9589624404907227,0.5507766666666645,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=100).h5"
HSP,"index=(HSP),query=(b=1000)",39612.08527803421,5.662688493728638,0.7211166666666583,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=1000).h5"
HSP,"index=(HSP),query=(b=120)",39612.08527803421,1.006138801574707,0.567073333333331,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=120).h5"
HSP,"index=(HSP),query=(b=1200)",39612.08527803421,6.5996739864349365,0.732143333333323,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=1200).h5"
HSP,"index=(HSP),query=(b=150)",39612.08527803421,1.1418235301971436,0.5852433333333291,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=150).h5"
HSP,"index=(HSP),query=(b=200)",39612.08527803421,1.4376118183135986,0.6083099999999974,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=200).h5"
HSP,"index=(HSP),query=(b=30)",39612.08527803421,0.631227970123291,0.43351333333333125,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=30).h5"
HSP,"index=(HSP),query=(b=300)",39612.08527803421,2.0089025497436523,0.6395933333333301,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=300).h5"
HSP,"index=(HSP),query=(b=35)",39612.08527803421,0.5761737823486328,0.4511066666666664,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=35).h5"
HSP,"index=(HSP),query=(b=40)",39612.08527803421,0.46370649337768555,0.46551333333333517,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=40).h5"
HSP,"index=(HSP),query=(b=400)",39612.08527803421,2.563697338104248,0.6602499999999951,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=400).h5"
HSP,"index=(HSP),query=(b=45)",39612.08527803421,0.5738275051116943,0.4778433333333356,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=45).h5"
HSP,"index=(HSP),query=(b=50)",39612.08527803421,0.6338887214660645,0.4880666666666686,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=50).h5"
HSP,"index=(HSP),query=(b=500)",39612.08527803421,3.0694055557250977,0.6764966666666627,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=500).h5"
HSP,"index=(HSP),query=(b=55)",39612.08527803421,0.6119558811187744,0.4975966666666679,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=55).h5"
HSP,"index=(HSP),query=(b=60)",39612.08527803421,0.6178052425384521,0.5055700000000003,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=60).h5"
HSP,"index=(HSP),query=(b=650)",39612.08527803421,3.964906930923462,0.6939733333333287,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=650).h5"
HSP,"index=(HSP),query=(b=70)",39612.08527803421,0.6345338821411133,0.5199699999999984,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=70).h5"
HSP,"index=(HSP),query=(b=800)",39612.08527803421,4.704209566116333,0.7073033333333258,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=800).h5"
HSP,"index=(HSP),query=(b=85)",39612.08527803421,0.7587635517120361,0.5368499999999985,"sisap24-HSP/result/clip768v2/100M/index=(HSP),query=(b=85).h5"
lmi,t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=1,7631.373391628265,542.2257070541382,0.4614033333333323,sisap24-lmi/result/task1/100M/t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=1.h5
lmi,t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=10,7631.373391628265,2758.9990010261536,0.8591733333333105,sisap24-lmi/result/task1/100M/t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=10.h5
lmi,t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=11,7631.373391628265,3123.0621881484985,0.8685699999999753,sisap24-lmi/result/task1/100M/t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=11.h5
lmi,t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=12,7631.373391628265,3355.4229922294617,0.8765233333333066,sisap24-lmi/result/task1/100M/t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=12.h5
lmi,t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=13,7631.373391628265,3587.9269511699677,0.883519999999973,sisap24-lmi/result/task1/100M/t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=13.h5
lmi,t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=14,7631.373391628265,3823.1240587234497,0.8898666666666386,sisap24-lmi/result/task1/100M/t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=14.h5
lmi,t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=15,7631.373391628265,3902.1616871356964,0.8953866666666404,sisap24-lmi/result/task1/100M/t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=15.h5
lmi,t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=16,7631.373391628265,3962.1264004707336,0.9000466666666407,sisap24-lmi/result/task1/100M/t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=16.h5
lmi,t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=17,7631.373391628265,4415.134771108627,0.9041199999999748,sisap24-lmi/result/task1/100M/t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=17.h5
lmi,t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=18,7631.373391628265,4540.264156103134,0.9082366666666434,sisap24-lmi/result/task1/100M/t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=18.h5
lmi,t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=19,7631.373391628265,4789.740678310394,0.9119466666666433,sisap24-lmi/result/task1/100M/t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=19.h5
lmi,t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=2,7631.373391628265,641.9914999008179,0.6145699999999952,sisap24-lmi/result/task1/100M/t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=2.h5
lmi,t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=3,7631.373391628265,897.5860331058502,0.6937499999999871,sisap24-lmi/result/task1/100M/t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=3.h5
lmi,t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=4,7631.373391628265,1170.8904411792755,0.7423166666666504,sisap24-lmi/result/task1/100M/t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=4.h5
lmi,t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=5,7631.373391628265,1405.1615421772003,0.7757099999999832,sisap24-lmi/result/task1/100M/t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=5.h5
lmi,t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=6,7631.373391628265,1691.5872702598572,0.800683333333313,sisap24-lmi/result/task1/100M/t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=6.h5
lmi,t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=7,7631.373391628265,1926.7641742229462,0.8208599999999789,sisap24-lmi/result/task1/100M/t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=7.h5
lmi,t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=8,7631.373391628265,2125.2636728286743,0.835996666666644,sisap24-lmi/result/task1/100M/t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=8.h5
lmi,t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=9,7631.373391628265,2527.803728580475,0.8480366666666439,sisap24-lmi/result/task1/100M/t1-100M-epochs=15-lr=0.00098-sample=1000000-alpha=1.0-chunk_size=1000000-nprobe=9.h5
SearchGraph,r=0.95 b=1.2 delta=0.949,33584.261981572,1.929942801,0.6196766666666611,sisap24-example-julia/results-task1/100M/20240825-220654/searchgraph-k=30-delta=0.949.h5
SearchGraph,r=0.95 b=1.2 delta=0.997,33584.261981572,1.547146505,0.7359466666666478,sisap24-example-julia/results-task1/100M/20240825-220654/searchgraph-k=30-delta=0.997.h5
SearchGraph,r=0.95 b=1.2 delta=1.046,33584.261981572,1.635820894,0.8202133333333003,sisap24-example-julia/results-task1/100M/20240825-220654/searchgraph-k=30-delta=1.046.h5
SearchGraph,r=0.95 b=1.2 delta=1.099,33584.261981572,1.795213169,0.8745333333332858,sisap24-example-julia/results-task1/100M/20240825-220654/searchgraph-k=30-delta=1.099.h5
SearchGraph,r=0.95 b=1.2 delta=1.154,33584.261981572,2.052846374,0.9104666666666089,sisap24-example-julia/results-task1/100M/20240825-220654/searchgraph-k=30-delta=1.154.h5
SearchGraph,r=0.95 b=1.2 delta=1.211,33584.261981572,2.361550968,0.9296799999999441,sisap24-example-julia/results-task1/100M/20240825-220654/searchgraph-k=30-delta=1.211.h5
SearchGraph,r=0.95 b=1.2 delta=1.272,33584.261981572,2.682146919,0.940029999999952,sisap24-example-julia/results-task1/100M/20240825-220654/searchgraph-k=30-delta=1.272.h5
SearchGraph,r=0.95 b=1.2 delta=1.335,33584.261981572,2.910052911,0.9439433333332894,sisap24-example-julia/results-task1/100M/20240825-220654/searchgraph-k=30-delta=1.335.h5
SearchGraph,r=0.95 b=1.2 delta=1.402,33584.261981572,3.055840417,0.9463366666666257,sisap24-example-julia/results-task1/100M/20240825-220654/searchgraph-k=30-delta=1.402.h5
SearchGraph,r=0.95 b=1.2 delta=1.472,33584.261981572,3.184573605,0.947383333333294,sisap24-example-julia/results-task1/100M/20240825-220654/searchgraph-k=30-delta=1.472.h5
SearchGraph,r=0.95 b=1.2 delta=1.546,33584.261981572,3.31289706,0.9479099999999616,sisap24-example-julia/results-task1/100M/20240825-220654/searchgraph-k=30-delta=1.546.h5
